QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,PROP_NOH,PROP0NOH,OWNYH,OWNYH_,PAIDLOAN,PAID_OAN,PRIMPLUS,PRIM_LUS,JINTPDX,JINTPDX_,JLCPRINX,JLCP_INX,LOAN_NOH,LOAN0NOH,TOTOWED,TOTOWED_
20241,05286634,56,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20241,05287834,25,0,5,01,D,100,D,1,D,0.1000,D,1726,F,3185,F,01,D,69037,F
20241,05289114,23,0,5,01,D,100,D,1,D,0.1000,D,2225,D,175,D,01,D,89000,D
20241,05289694,17,0,5,01,D,100,D,1,D,0.1000,D,2750,D,75910,T,01,D,110000,D
20241,05290424,25,0,5,01,D,100,D,1,D,0.1000,D,25000,D,-2992,T,01,D,359893,T
20241,05291004,22,0,5,01,D,100,D,1,D,0.1000,D,43,D,1157,D,01,D,1700,D
20241,05293014,40,0,5,01,D,100,D,1,D,0.1000,D,700,D,-100,D,01,D,28000,D
20241,05293524,17,0,5,01,D,100,D,1,D,0.1000,D,1159,F,341,F,01,D,46379,F
20241,05294084,26,0,5,01,D,100,D,1,D,0.1000,D,4924,D,-170,D,01,D,196959,D
20241,05295624,25,0,5,01,D,100,D,1,D,0.1000,D,181,D,1874,D,01,D,7250,D
20241,05296894,55,0,5,01,D,100,D,1,D,0.1000,D,652,D,1698,D,01,D,26099,D
20241,05297604,19,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,52000,D
20241,05344794,26,0,5,01,D,100,D,2,D,0.1000,D,1325,F,145,F,01,D,53000,F
20241,05345634,31,0,5,01,D,100,D,2,D,0.1000,D,954,F,25,F,01,D,38176,F
20241,05346404,36,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20241,05346454,27,0,5,01,D,100,D,1,D,0.1000,D,700,D,500,D,01,D,28000,D
20241,05348004,20,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,64018,D
20241,05348334,53,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20241,05348544,54,0,5,01,D,100,D,2,D,0.1000,D,41,F,1459,F,01,D,1632,F
20241,05348974,31,0,5,01,D,100,D,1,D,0.1000,D,68,D,632,D,01,D,2700,D
20241,05349784,32,0,5,01,D,100,D,1,D,0.1000,D,2225,F,175,F,01,D,89000,F
20241,05349864,21,0,5,01,D,100,D,1,D,0.1000,D,598,D,902,D,01,D,23905,D
20241,05350294,20,0,5,01,D,100,D,1,D,0.1000,D,453,D,51,D,01,D,18126,D
20241,05350294,21,0,5,01,D,100,D,1,D,0.1000,D,803,D,1045,D,02,D,32122,D
20241,05353434,16,0,5,01,D,100,D,1,D,0.1000,D,588,D,312,D,01,D,23500,D
20241,05353724,28,0,5,01,D,100,D,1,D,0.1000,D,613,D,962,D,01,D,24500,D
20241,05355024,18,0,5,01,D,100,D,1,D,0.1000,D,200,D,11800,D,01,D,8000,D
20241,05357334,19,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,8000,D
20241,05358134,36,0,5,01,D,100,D,1,D,0.1000,D,954,D,25,D,01,D,38176,D
20241,05358594,33,0,5,01,D,100,D,1,D,0.1000,D,38,D,75910,T,01,D,1500,D
20241,05358664,39,0,5,01,D,100,D,1,D,0.1000,D,375,F,225,F,01,D,15000,F
20241,05358914,29,0,5,01,D,100,D,1,D,0.1000,D,3725,D,-1742,D,01,D,149000,D
20241,05359314,29,0,5,01,D,100,D,1,D,0.1000,D,1325,D,145,D,01,D,53000,D
20241,05361044,59,0,5,01,D,100,D,1,D,0.1000,D,1721,D,8779,D,01,D,68831,D
20241,05365104,33,0,5,01,D,100,D,1,D,0.1000,D,1900,D,-1000,D,01,D,76000,D
20241,05366784,18,0,5,01,D,100,D,1,D,0.1000,D,0,F,0,F,01,D,0,F
20241,05413033,28,0,5,01,D,100,D,1,D,0.1000,D,509,D,19841,D,01,D,20350,D
20241,05413283,27,0,5,01,D,100,D,1,D,0.1000,D,188,D,112,D,01,D,7500,D
20241,05413313,23,0,5,01,D,100,D,1,D,0.1000,D,675,D,225,D,01,D,27000,D
20241,05413453,37,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20241,05415033,44,0,5,01,D,100,D,1,D,0.1000,D,525,D,1875,D,01,D,21000,D
20241,05416223,61,0,5,01,D,100,D,1,D,0.1000,D,750,D,0,D,01,D,30000,D
20241,05417663,44,0,5,01,D,100,D,1,D,0.1000,D,4750,D,16250,D,01,D,190000,D
20241,05420763,51,0,5,01,D,100,D,1,D,0.1000,D,1000,D,197,D,01,D,40000,D
20241,05421323,33,0,5,01,D,100,D,1,D,0.1000,D,0,D,0,D,01,D,0,D
20241,05421773,29,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,130000,D
20241,05422393,26,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20241,05423773,20,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,22000,D
20241,05424033,56,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20241,05425403,30,0,5,01,D,100,D,1,D,0.1000,D,340,D,2716,D,01,D,13606,D
20241,05426003,33,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,28000,D
20241,05426153,24,0,5,01,D,100,D,1,D,0.1000,D,1550,D,-50,D,01,D,62000,D
20241,05428653,29,0,5,01,D,100,D,1,D,0.1000,D,5375,D,-488,D,01,D,359893,T
20241,05428803,39,0,5,01,D,100,D,1,D,0.1000,D,250,D,9850,D,01,D,10000,D
20241,05428943,24,0,5,01,D,100,D,1,D,0.1000,D,400,D,150,D,01,D,16000,D
20241,05429303,21,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20241,05430123,26,0,5,01,D,100,D,1,D,0.1000,D,2200,D,-108,D,01,D,88000,D
20241,05430703,44,0,5,01,D,100,D,1,D,0.1000,D,2500,D,2000,D,01,D,100000,D
20241,05432983,14,0,5,01,D,100,D,1,D,0.1000,D,200,D,400,D,01,D,8000,D
20241,05433373,30,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,77263,D
20241,05433723,52,0,5,01,D,100,D,1,D,0.1000,D,2000,D,-1799,D,01,D,80000,D
20241,05434473,32,0,5,01,D,100,D,1,D,0.1000,D,30,D,1169,D,01,D,1199,D
20241,05434743,61,0,5,01,D,100,D,1,D,0.1000,D,550,D,5000,D,01,D,22000,D
20241,05435133,32,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,79000,D
20241,05436063,19,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20241,05436133,33,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20241,05438803,23,0,5,01,D,100,D,1,D,0.1000,D,1400,D,700,D,01,D,56000,D
20241,05439693,50,0,5,01,D,100,D,1,D,0.1000,D,668,D,732,D,01,D,26731,D
20241,05439943,19,0,5,01,D,100,D,1,D,0.1000,D,2425,D,-425,D,01,D,97000,D
20241,05440253,37,0,1,01,D,100,D,1,D,0.1000,D,675,D,375,D,01,D,27000,D
20241,05442163,32,0,5,01,D,100,D,1,D,0.1000,D,2750,F,75910,V,01,D,110000,F
20241,05442243,22,0,5,01,D,100,D,1,D,0.1000,D,323,D,163,D,01,D,12900,D
20241,05443343,28,0,5,01,D,100,D,1,D,0.1000,D,1000,D,-500,D,01,D,40000,D
20241,05443833,20,0,5,01,D,100,D,1,D,0.1000,D,304,D,4276,D,01,D,12150,D
20241,05444003,20,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20241,05444073,29,0,5,01,D,100,D,1,D,0.1000,D,1000,D,140,D,01,D,40000,D
20241,05444303,14,0,1,01,D,100,D,1,D,0.1000,D,100,D,140,D,01,D,4000,D
20241,05445533,15,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20241,05446013,25,0,5,01,D,100,D,1,D,0.1000,D,1250,F,550,F,01,D,50000,F
20241,05538932,20,0,5,01,D,100,D,1,D,0.1000,D,75,D,825,D,01,D,3000,D
20241,05539772,14,0,1,01,D,100,D,1,D,0.1000,D,420,D,255,D,01,D,16800,D
20241,05540212,9,0,1,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,359893,T
20241,05540552,21,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,10000,D
20241,05541532,29,0,5,01,D,100,D,1,D,0.1000,D,1475,D,337,D,01,D,59000,D
20241,05545342,26,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20241,05545382,20,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20241,05545802,34,0,5,01,D,100,D,1,D,0.1000,D,2375,F,1525,F,01,D,95000,F
20241,05547312,35,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20241,05547402,26,0,5,01,D,100,D,1,D,0.1000,D,50,D,550,D,01,D,2000,D
20241,05547502,17,0,5,01,D,100,D,1,D,0.1000,D,725,D,325,D,01,D,29000,D
20241,05548302,15,0,1,01,D,100,D,1,D,0.1000,D,675,F,375,F,01,D,27000,F
20241,05548682,13,0,5,01,D,100,D,1,D,0.1000,D,200,F,11800,F,01,D,8000,F
20241,05549362,31,0,5,01,D,100,D,1,D,0.1000,D,1159,D,341,D,01,D,46379,D
20241,05549822,33,0,1,01,D,100,D,1,D,0.1000,D,550,D,140,D,01,D,22000,D
20241,05551562,28,0,5,01,D,100,D,1,D,0.1000,D,4175,F,-434,F,01,D,167000,F
20241,05551572,28,0,5,01,D,100,D,1,D,0.1000,D,2411,D,-185,D,01,D,96428,D
20241,05551602,17,0,1,01,D,100,D,1,D,0.1000,D,475,D,1425,D,01,D,19000,D
20241,05552772,13,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20241,05553762,36,0,5,01,D,100,D,1,D,0.1000,D,1600,F,-100,F,01,D,64000,F
20241,05557702,19,0,5,01,D,100,D,1,D,0.1000,D,552,D,948,D,01,D,22075,D
20241,05558922,21,0,1,01,D,100,D,1,D,0.1000,D,375,D,495,D,01,D,15000,D
20241,05559392,31,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20241,05561442,38,0,5,01,D,100,D,1,D,0.1000,D,50,D,1950,D,01,D,2000,D
20241,05563992,33,0,5,01,D,100,D,2,D,0.1000,D,181,F,1874,F,01,D,7250,F
20241,05564352,14,0,5,01,D,100,D,1,D,0.1000,D,2375,D,1525,D,01,D,95000,D
20241,05565222,20,0,5,01,D,100,D,1,D,0.1000,D,110,D,490,D,01,D,4400,D
20241,05565392,25,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20241,05565862,15,0,1,01,D,100,D,1,D,0.1000,D,420,F,255,F,01,D,16800,F
20241,05566432,23,0,1,01,D,100,D,1,D,0.1000,D,620,D,-20,D,01,D,24800,D
20241,05567332,10,0,1,01,D,100,D,1,D,0.1000,D,500,D,-200,D,01,D,20000,D
20241,05568072,38,0,5,01,D,100,D,1,D,0.1000,D,272,D,178,D,01,D,10860,D
20241,05568212,43,0,5,01,D,100,D,1,D,0.1000,D,41,D,1459,D,01,D,1632,D
20241,05568612,17,0,5,01,D,100,D,2,D,0.1000,D,925,F,-25,F,01,D,37000,F
20241,05571542,65,0,5,01,D,100,D,1,D,0.1000,D,1700,D,-275,D,01,D,68000,D
20241,05572022,63,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20241,05573244,36,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20241,05573472,30,0,5,01,D,100,D,1,D,0.1000,D,5253,D,3147,D,01,D,359893,T
20241,05573831,12,0,1,01,D,100,D,1,D,0.1000,D,1600,D,-100,D,01,D,64000,D
20241,05574481,23,0,1,01,D,100,D,1,D,0.1000,D,925,D,-25,D,01,D,37000,D
20241,05575811,26,0,1,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20241,05576411,14,0,1,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,7000,D
20241,05577721,19,0,1,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20241,05578081,16,0,1,01,D,100,D,1,D,0.1000,D,2450,F,2050,F,01,D,98000,F
20241,05578181,29,0,1,01,D,100,D,1,D,0.1000,D,5500,D,200,D,01,D,359893,T
20241,05578981,15,0,1,01,D,100,D,1,D,0.1000,D,253,D,77,D,01,D,10135,D
20241,05579061,21,0,1,01,D,100,D,1,D,0.1000,D,3725,D,-2992,T,01,D,149000,D
20241,05581551,25,0,1,01,D,100,D,1,D,0.1000,D,2500,F,500,F,01,D,100000,F
20241,05582421,12,0,1,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20241,05582491,34,0,1,01,D,100,D,1,D,0.1000,D,2500,D,500,D,01,D,100000,D
20241,05584441,13,0,1,01,D,100,D,1,D,0.1000,D,1400,F,700,F,01,D,56000,F
20241,05584711,15,0,1,01,D,100,D,1,D,0.1000,D,2500,D,-142,D,01,D,100000,D
20241,05584721,16,0,1,01,D,100,D,1,D,0.1000,D,400,D,200,D,01,D,16000,D
20241,05585311,10,0,1,01,D,100,D,1,D,0.1000,D,4750,F,16250,F,01,D,190000,F
20241,05587041,21,0,1,01,D,100,D,1,D,0.1000,D,1275,D,2325,D,01,D,51000,D
20241,05587451,32,0,1,01,D,100,D,1,D,0.1000,D,53,D,947,D,01,D,2100,D
20241,05588181,16,0,1,01,D,100,D,1,D,0.1000,D,3150,D,-855,D,01,D,126000,D
20241,05588571,28,0,1,01,D,100,D,1,D,0.1000,D,3500,D,700,D,01,D,140000,D
20241,05589151,19,0,1,01,D,100,D,1,D,0.1000,D,4175,D,-434,D,01,D,167000,D
20241,05589561,21,0,1,01,D,100,D,1,D,0.1000,D,1726,D,3185,D,01,D,69037,D
20241,05589951,29,0,1,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20241,05592941,19,0,1,01,D,100,D,1,D,0.1000,D,2250,D,750,D,01,D,90000,D
20241,05593081,15,0,1,01,D,100,D,1,D,0.1000,D,1250,D,550,D,01,D,50000,D
20241,05593491,27,0,1,01,D,100,D,1,D,0.1000,D,2450,D,2050,D,01,D,98000,D
20241,05593651,28,0,1,01,D,100,D,1,D,0.1000,D,550,F,140,F,01,D,22000,F
20241,05597211,23,0,1,01,D,100,D,1,D,0.1000,D,750,D,-150,D,01,D,30000,D
20241,05597551,15,0,1,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20241,05598121,19,0,1,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20241,05598201,23,0,1,01,D,100,D,1,D,0.1000,D,9525,D,1065,D,01,D,359893,T
20241,05598251,16,0,1,01,D,100,D,1,D,0.1000,D,3750,D,-150,D,01,D,150000,D
20241,05599231,26,0,1,01,D,100,D,1,D,0.1000,D,590,D,760,D,01,D,23600,D
20241,05600301,16,0,1,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20241,05601551,23,0,1,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20241,05602511,13,0,1,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20241,05604871,24,0,1,01,D,100,D,1,D,0.1000,D,230,D,6970,D,01,D,9200,D
20241,05604901,16,0,1,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20241,05605041,16,0,1,01,D,100,D,1,D,0.1000,D,375,D,225,D,01,D,15000,D
20242,05413034,24,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20242,05413284,23,0,5,01,D,100,D,1,D,0.1000,D,250,D,50,D,01,D,10000,D
20242,05413454,37,0,5,01,D,100,D,1,D,0.1000,D,4350,F,-1050,F,01,D,174000,F
20242,05415034,47,0,5,01,D,100,D,1,D,0.1000,D,13,D,487,D,01,D,500,D
20242,05416224,49,0,5,01,D,100,D,1,D,0.1000,D,775,D,-25,D,01,D,31000,D
20242,05417664,49,0,5,01,D,100,D,1,D,0.1000,D,6250,D,75910,T,01,D,359893,T
20242,05420424,17,0,5,01,D,100,D,2,D,0.1000,D,700,F,50,F,01,D,28000,F
20242,05420764,42,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20242,05421324,37,0,5,01,D,100,D,1,D,0.1000,D,0,D,0,D,01,D,0,D
20242,05421774,43,0,5,01,D,100,D,2,D,0.1000,D,1250,F,550,F,01,D,50000,F
20242,05422394,32,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20242,05423774,22,0,5,01,D,100,D,1,D,0.1000,D,567,D,243,D,01,D,22692,D
20242,05423914,39,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20242,05424034,67,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20242,05425404,31,0,5,01,D,100,D,1,D,0.1000,D,250,D,2939,D,01,D,10000,D
20242,05426004,29,0,5,01,D,100,D,2,D,0.1000,D,1593,F,75910,V,01,D,63700,F
20242,05426154,37,0,5,01,D,100,D,1,D,0.1000,D,18,D,682,D,01,D,700,D
20242,05427804,29,0,5,01,D,100,D,1,D,0.1000,D,2000,D,-1100,D,01,D,80000,D
20242,05428434,39,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,50000,D
20242,05428654,26,0,5,01,D,100,D,1,D,0.1000,D,5250,D,-366,D,01,D,210000,D
20242,05428794,36,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,3200,D
20242,05428804,40,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20242,05428944,36,0,5,01,D,100,D,1,D,0.1000,D,375,D,225,D,01,D,15000,D
20242,05429304,18,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20242,05430124,32,0,5,01,D,100,D,1,D,0.1000,D,3025,D,-534,D,01,D,121000,D
20242,05430704,40,0,5,01,D,100,D,1,D,0.1000,D,2550,D,2450,D,01,D,102000,D
20242,05432984,15,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,6000,D
20242,05433374,30,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,76324,D
20242,05433724,49,0,5,01,D,100,D,1,D,0.1000,D,2000,D,-77,D,01,D,80000,D
20242,05434474,24,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20242,05434744,49,0,5,01,D,100,D,1,D,0.1000,D,1593,D,75910,T,01,D,63700,D
20242,05435134,28,0,5,01,D,100,D,1,D,0.1000,D,1988,D,628,D,01,D,79500,D
20242,05436134,44,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20242,05438804,26,0,5,01,D,100,D,1,D,0.1000,D,1580,D,520,D,01,D,63200,D
20242,05439694,37,0,5,01,D,100,D,1,D,0.1000,D,620,D,430,D,01,D,24784,D
20242,05439944,26,0,5,01,D,100,D,1,D,0.1000,D,1650,D,-108,D,01,D,65981,D
20242,05440254,52,0,5,01,D,100,D,1,D,0.1000,D,500,D,400,D,01,D,20000,D
20242,05441354,15,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20242,05441564,18,0,5,01,D,100,D,1,D,0.1000,D,175,F,356,F,01,D,7000,F
20242,05442164,40,0,5,01,D,100,D,1,D,0.1000,D,1133,D,367,D,01,D,45320,D
20242,05443344,36,0,5,01,D,100,D,1,D,0.1000,D,913,D,2087,D,01,D,36500,D
20242,05443834,20,0,5,01,D,100,D,1,D,0.1000,D,250,D,200,D,01,D,10000,D
20242,05444004,23,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20242,05444074,30,0,5,01,D,100,D,1,D,0.1000,D,1200,D,0,D,01,D,48000,D
20242,05444304,23,0,5,01,D,100,D,1,D,0.1000,D,100,D,176,D,01,D,4000,D
20242,05445534,18,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20242,05446014,17,0,5,01,D,100,D,1,D,0.1000,D,113,D,694,D,01,D,4500,D
20242,05538933,25,0,5,01,D,100,D,1,D,0.1000,D,88,D,712,D,01,D,3500,D
20242,05540213,18,0,5,01,D,100,D,1,D,0.1000,D,88,D,3412,D,01,D,3500,D
20242,05540553,24,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,8000,D
20242,05541533,25,0,5,01,D,100,D,1,D,0.1000,D,1400,D,445,D,01,D,56000,D
20242,05545343,28,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,68000,D
20242,05545383,22,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20242,05546443,14,0,1,01,D,100,D,1,D,0.1000,D,368,D,82,D,01,D,14700,D
20242,05547313,25,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20242,05547403,29,0,5,01,D,100,D,1,D,0.1000,D,50,D,400,D,01,D,2000,D
20242,05548683,17,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,1700,D
20242,05549363,25,0,5,01,D,100,D,1,D,0.1000,D,1491,D,309,D,01,D,59635,D
20242,05549823,31,0,5,01,D,100,D,1,D,0.1000,D,925,D,5,D,01,D,37000,D
20242,05551423,37,0,5,01,D,100,D,1,D,0.1000,D,200,D,40,D,01,D,8000,D
20242,05551563,25,0,5,01,D,100,D,1,D,0.1000,D,2200,D,-100,D,01,D,88000,D
20242,05551573,31,0,5,01,D,100,D,1,D,0.1000,D,2402,D,-851,D,01,D,96067,D
20242,05551603,21,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20242,05553763,39,0,5,01,D,100,D,1,D,0.1000,D,0,F,0,F,01,D,0,F
20242,05557703,22,0,5,01,D,100,D,1,D,0.1000,D,487,D,1013,D,01,D,19474,D
20242,05559393,36,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20242,05560733,20,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20242,05561443,26,0,5,01,D,100,D,1,D,0.1000,D,0,D,0,D,01,D,0,D
20242,05563993,44,0,5,01,D,100,D,1,D,0.1000,D,275,F,1225,F,01,D,11000,F
20242,05564353,14,0,5,01,D,100,D,1,D,0.1000,D,2250,D,1350,D,01,D,90000,D
20242,05565223,30,0,5,01,D,100,D,1,D,0.1000,D,95,D,1105,D,01,D,3800,D
20242,05565393,21,0,5,01,D,100,D,1,D,0.1000,D,400,D,500,D,01,D,16000,D
20242,05566433,17,0,5,01,D,100,D,1,D,0.1000,D,615,D,135,D,01,D,24600,D
20242,05567333,24,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,20000,D
20242,05568073,53,0,5,01,D,100,D,1,D,0.1000,D,268,D,182,D,01,D,10700,D
20242,05572023,51,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20242,05573313,24,0,5,01,D,100,D,1,D,0.1000,D,1350,D,1650,D,01,D,54000,D
20242,05573473,20,0,5,01,D,100,D,1,D,0.1000,D,5000,D,-800,D,01,D,200000,D
20242,05573832,22,0,5,01,D,100,D,1,D,0.1000,D,1650,D,-240,D,01,D,66000,D
20242,05574482,20,0,5,01,D,100,D,1,D,0.1000,D,800,D,1000,D,01,D,32000,D
20242,05575812,22,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20242,05576392,14,0,1,01,D,100,D,1,D,0.1000,D,700,D,50,D,01,D,28000,D
20242,05576412,25,0,5,01,D,100,D,1,D,0.1000,D,1175,D,25,D,01,D,47000,D
20242,05577722,32,0,5,01,D,100,D,1,D,0.1000,D,2200,F,-100,F,01,D,88000,F
20242,05578082,25,0,5,01,D,100,D,2,D,0.1000,D,1300,F,-100,F,01,D,52000,F
20242,05578842,17,0,1,01,D,100,D,1,D,0.1000,D,1200,D,450,D,01,D,48000,D
20242,05578982,19,0,5,01,D,100,D,1,D,0.1000,D,243,F,132,F,01,D,9700,F
20242,05580592,23,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,100000,D
20242,05581552,38,0,5,01,D,100,D,1,D,0.1000,D,275,D,1225,D,01,D,11000,D
20242,05582492,40,0,5,01,D,100,D,1,D,0.1000,D,5000,D,-2600,D,01,D,200000,D
20242,05584712,16,0,5,01,D,100,D,1,D,0.1000,D,2500,D,-145,D,01,D,100000,D
20242,05584722,22,0,5,01,D,100,D,1,D,0.1000,D,13,D,587,D,01,D,500,D
20242,05585062,23,0,1,01,D,100,D,1,D,0.1000,D,1025,D,475,D,01,D,41000,D
20242,05585312,14,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,50000,D
20242,05587452,54,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20242,05588182,21,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,165000,D
20242,05588572,29,0,5,01,D,100,D,1,D,0.1000,D,3000,D,600,D,01,D,120000,D
20242,05589152,27,0,5,01,D,100,D,1,D,0.1000,D,3925,D,-325,D,01,D,157000,D
20242,05589582,17,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,21000,D
20242,05589952,43,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20242,05591542,34,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20242,05592942,24,0,5,01,D,100,D,1,D,0.1000,D,2250,D,1650,D,01,D,90000,D
20242,05593492,34,0,5,01,D,100,D,1,D,0.1000,D,3925,D,575,D,01,D,157000,D
20242,05593652,46,0,5,01,D,100,D,1,D,0.1000,D,1250,D,550,D,01,D,50000,D
20242,05594832,11,0,1,01,D,100,D,1,D,0.1000,D,1025,F,475,F,01,D,41000,F
20242,05597212,39,0,5,01,D,100,D,1,D,0.1000,D,500,D,550,D,01,D,20000,D
20242,05598122,26,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20242,05598252,24,0,5,01,D,100,D,1,D,0.1000,D,3725,D,-125,D,01,D,149000,D
20242,05599232,33,0,5,01,D,100,D,1,D,0.1000,D,11,D,414,D,01,D,425,D
20242,05599942,21,0,1,01,D,100,D,1,D,0.1000,D,925,D,-25,D,01,D,37000,D
20242,05600092,36,0,1,01,D,100,D,,C,0.1000,D,620,F,430,F,01,D,24784,F
20242,05600302,22,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20242,05601552,38,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20242,05604632,30,0,1,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20242,05604902,20,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,359893,T
20242,05605862,23,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20242,05606282,31,0,5,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20242,05607392,16,0,1,01,D,100,D,1,D,0.1000,D,650,F,700,F,01,D,26000,F
20242,05654671,25,0,1,01,D,100,D,1,D,0.1000,D,525,D,850,D,01,D,21000,D
20242,05654741,17,0,1,01,D,100,D,1,D,0.1000,D,150,D,900,D,01,D,6000,D
20242,05654771,18,0,1,01,D,100,D,1,D,0.1000,D,625,D,575,D,01,D,25000,D
20242,05655841,25,0,1,01,D,100,D,1,D,0.1000,D,1125,D,375,D,01,D,45000,D
20242,05655991,27,0,1,01,D,100,D,1,D,0.1000,D,1300,D,-100,D,01,D,52000,D
20242,05656371,13,0,1,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20242,05656961,19,0,1,01,D,100,D,2,D,0.1000,D,,A,,A,01,D,0,D
20242,05657501,17,0,1,01,D,100,D,2,D,0.1000,D,2500,D,-2200,D,01,D,100000,D
20242,05657581,24,0,1,01,D,100,D,1,D,0.1000,D,1075,D,425,D,01,D,43000,D
